"county","fips","vtd","cntyvtd","office","name_can","party","incumbent","votes"
"Harris                        ",201,"0976","2010976","U.S. Rep 36","Babin","R","Y",181
"Harris                        ",201,"0977","2010977","U.S. Rep 18","Jackson Lee","D","Y",161
"Harris                        ",201,"0978","2010978","U.S. Rep 29","Green","D","Y",0
"Harris                        ",201,"0979","2010979","U.S. Rep 2","Poe","R","Y",0
"Harris                        ",201,"0980","2010980","U.S. Rep 7","Culberson","R","Y",727
"Harris                        ",201,"0981","2010981","U.S. Rep 18","Jackson Lee","D","Y",12
"Harris                        ",201,"0982","2010982","U.S. Rep 10","Cadien","D","N",488
"Harris                        ",201,"0983","2010983","U.S. Rep 2","Poe","R","Y",42
"Harris                        ",201,"0984","2010984","U.S. Rep 9","Green","D","Y",123
"Harris                        ",201,"0985","2010985","U.S. Rep 9","Green","D","Y",155
"Harris                        ",201,"0986","2010986","U.S. Rep 9","Green","D","Y",199
"Harris                        ",201,"0987","2010987","U.S. Rep 18","Jackson Lee","D","Y",535
"Harris                        ",201,"0988","2010988","U.S. Rep 36","Babin","R","Y",70
"Harris                        ",201,"0989","2010989","U.S. Rep 18","Jackson Lee","D","Y",0
"Harris                        ",201,"0990","2010990","U.S. Rep 18","Jackson Lee","D","Y",8
"Harris                        ",201,"0991","2010991","U.S. Rep 7","Culberson","R","Y",0
"Harris                        ",201,"0992","2010992","U.S. Rep 7","Culberson","R","Y",263
"Harris                        ",201,"0993","2010993","U.S. Rep 18","Jackson Lee","D","Y",0
"Harris                        ",201,"0994","2010994","U.S. Rep 9","Green","D","Y",47
"Harris                        ",201,"0995","2010995","U.S. Rep 9","Green","D","Y",830
"Harris                        ",201,"0996","2010996","U.S. Rep 22","Olson","R","Y",258
"Harris                        ",201,"0997","2010997","U.S. Rep 18","Jackson Lee","D","Y",645
"Harris                        ",201,"0999","2010999","U.S. Rep 18","Jackson Lee","D","Y",0
"Harris                        ",201,"1000","2011000","U.S. Rep 9","Green","D","Y",120
"Harris                        ",201,"1001","2011001","U.S. Rep 9","Green","D","Y",614
"Harris                        ",201,"1002","2011002","U.S. Rep 9","Green","D","Y",610
"Harris                        ",201,"1003","2011003","U.S. Rep 2","Poe","R","Y",0
"Harris                        ",201,"1004","2011004","U.S. Rep 18","Jackson Lee","D","Y",202
"Harris                        ",201,"1005","2011005","U.S. Rep 18","Jackson Lee","D","Y",0
"Harris                        ",201,"1006","2011006","U.S. Rep 7","Culberson","R","Y",0
"Harris                        ",201,"1007","2011007","U.S. Rep 18","Jackson Lee","D","Y",745
"Harris                        ",201,"1008","2011008","U.S. Rep 36","Babin","R","Y",574
"Harris                        ",201,"1009","2011009","U.S. Rep 7","Culberson","R","Y",0
"Harris                        ",201,"1010","2011010","U.S. Rep 9","Green","D","Y",307
"Harris                        ",201,"1011","2011011","U.S. Rep 18","Jackson Lee","D","Y",5
"Harris                        ",201,"1012","2011012","U.S. Rep 18","Jackson Lee","D","Y",651
"Harris                        ",201,"0143A","2010143A","U.S. Rep 10","Cadien","D","N",0
"Harris                        ",201,"0143B","2010143B","U.S. Rep 10","Cadien","D","N",127
"Harris                        ",201,"0143C","2010143C","U.S. Rep 10","Cadien","D","N",536
"Harris                        ",201,"0283A","2010283A","U.S. Rep 18","Jackson Lee","D","Y",2843
"Harris                        ",201,"0283B","2010283B","U.S. Rep 18","Jackson Lee","D","Y",30
"Harris                        ",201,"0493A","2010493A","U.S. Rep 2","Poe","R","Y",746
"Harris                        ",201,"0493B","2010493B","U.S. Rep 2","Poe","R","Y",0
"Harris                        ",201,"0527A","2010527A","U.S. Rep 29","Green","D","Y",114
"Harris                        ",201,"0527B","2010527B","U.S. Rep 29","Green","D","Y",0
"Harris                        ",201,"0731A","2010731A","U.S. Rep 10","Cadien","D","N",961
"Harris                        ",201,"0731B","2010731B","U.S. Rep 10","Cadien","D","N",472
"Harris                        ",201,"0760A","2010760A","U.S. Rep 2","Poe","R","Y",0
"Harris                        ",201,"0760B","2010760B","U.S. Rep 2","Poe","R","Y",1241
"Harris                        ",201,"0764A","2010764A","U.S. Rep 2","Poe","R","Y",785
"Harris                        ",201,"0764B","2010764B","U.S. Rep 2","Poe","R","Y",1165
"Harris                        ",201,"0794A","2010794A","U.S. Rep 18","Jackson Lee","D","Y",889
"Harris                        ",201,"0794B","2010794B","U.S. Rep 18","Jackson Lee","D","Y",0
"Harris                        ",201,"0862A","2010862A","U.S. Rep 7","Culberson","R","Y",1280
"Harris                        ",201,"0862B","2010862B","U.S. Rep 7","Culberson","R","Y",80
"Harris                        ",201,"0862C","2010862C","U.S. Rep 7","Culberson","R","Y",111
"Harris                        ",201,"0862D","2010862D","U.S. Rep 7","Culberson","R","Y",0
"Harris                        ",201,"0950A","2010950A","U.S. Rep 36","Babin","R","Y",0
"Harris                        ",201,"0950B","2010950B","U.S. Rep 36","Babin","R","Y",0
"Harris                        ",201,"0002","2010002","U.S. Rep 18","Bartley","R","N",597
"Harris                        ",201,"0003","2010003","U.S. Rep 18","Bartley","R","N",477
"Harris                        ",201,"0004","2010004","U.S. Rep 18","Bartley","R","N",492
"Harris                        ",201,"0005","2010005","U.S. Rep 18","Bartley","R","N",432
"Harris                        ",201,"0006","2010006","U.S. Rep 18","Bartley","R","N",1163
"Harris                        ",201,"0007","2010007","U.S. Rep 18","Bartley","R","N",25
"Harris                        ",201,"0008","2010008","U.S. Rep 7","Cargas","D","N",614
"Harris                        ",201,"0009","2010009","U.S. Rep 18","Bartley","R","N",222
"Harris                        ",201,"0010","2010010","U.S. Rep 29","Garza","R","N",157
"Harris                        ",201,"0011","2010011","U.S. Rep 29","Garza","R","N",157
"Harris                        ",201,"0012","2010012","U.S. Rep 36","Ridley","G","N",35
"Harris                        ",201,"0013","2010013","U.S. Rep 36","Ridley","G","N",214
"Harris                        ",201,"0014","2010014","U.S. Rep 7","Cargas","D","N",675
"Harris                        ",201,"0015","2010015","U.S. Rep 7","Cargas","D","N",976
"Harris                        ",201,"0016","2010016","U.S. Rep 18","Bartley","R","N",401
"Harris                        ",201,"0017","2010017","U.S. Rep 7","Cargas","D","N",405
"Harris                        ",201,"0018","2010018","U.S. Rep 7","Cargas","D","N",558
"Harris                        ",201,"0019","2010019","U.S. Rep 18","Bartley","R","N",317
"Harris                        ",201,"0001A","2010001A","U.S. Rep 18","Bartley","R","N",709
"Harris                        ",201,"0001B","2010001B","U.S. Rep 18","Bartley","R","N",0
"Harris                        ",201,"0020","2010020","U.S. Rep 18","Bartley","R","N",417
"Harris                        ",201,"0021","2010021","U.S. Rep 18","Bartley","R","N",177
"Harris                        ",201,"0022","2010022","U.S. Rep 9","Martin","R","N",205
"Harris                        ",201,"0023","2010023","U.S. Rep 29","Garza","R","N",33
"Harris                        ",201,"0024","2010024","U.S. Rep 18","Bartley","R","N",59
"Harris                        ",201,"0025","2010025","U.S. Rep 18","Bartley","R","N",27
"Harris                        ",201,"0026","2010026","U.S. Rep 29","Garza","R","N",194
"Harris                        ",201,"0027","2010027","U.S. Rep 29","Garza","R","N",313
"Harris                        ",201,"0028","2010028","U.S. Rep 36","Ridley","G","N",277
"Harris                        ",201,"0029","2010029","U.S. Rep 29","Garza","R","N",294
"Harris                        ",201,"0030","2010030","U.S. Rep 18","Bartley","R","N",547
"Harris                        ",201,"0031","2010031","U.S. Rep 18","Bartley","R","N",33
"Harris                        ",201,"0032","2010032","U.S. Rep 2","Bryan","D","N",864
"Harris                        ",201,"0033","2010033","U.S. Rep 2","Bryan","D","N",1434
"Harris                        ",201,"0034","2010034","U.S. Rep 2","Bryan","D","N",1470
"Harris                        ",201,"0035","2010035","U.S. Rep 18","Bartley","R","N",2
"Harris                        ",201,"0036","2010036","U.S. Rep 9","Martin","R","N",304
"Harris                        ",201,"0037","2010037","U.S. Rep 2","Bryan","D","N",1114
"Harris                        ",201,"0038","2010038","U.S. Rep 2","Bryan","D","N",1330
"Harris                        ",201,"0039","2010039","U.S. Rep 2","Bryan","D","N",1400
"Harris                        ",201,"0040","2010040","U.S. Rep 2","Bryan","D","N",167
"Harris                        ",201,"0041","2010041","U.S. Rep 2","Bryan","D","N",487
"Harris                        ",201,"0042","2010042","U.S. Rep 18","Bartley","R","N",14
"Harris                        ",201,"0043","2010043","U.S. Rep 2","Bryan","D","N",542
"Harris                        ",201,"0044","2010044","U.S. Rep 18","Bartley","R","N",193
"Harris                        ",201,"0045","2010045","U.S. Rep 29","Garza","R","N",511
"Harris                        ",201,"0046","2010046","U.S. Rep 29","Garza","R","N",149
"Harris                        ",201,"0047","2010047","U.S. Rep 18","Bartley","R","N",37
"Harris                        ",201,"0048","2010048","U.S. Rep 18","Bartley","R","N",49
"Harris                        ",201,"0049","2010049","U.S. Rep 10","McCaul","R","Y",1468
"Harris                        ",201,"0050","2010050","U.S. Rep 7","Cargas","D","N",1240
"Harris                        ",201,"0051","2010051","U.S. Rep 36","Ridley","G","N",91
"Harris                        ",201,"0052","2010052","U.S. Rep 2","Bryan","D","N",837
"Harris                        ",201,"0053","2010053","U.S. Rep 18","Bartley","R","N",990
"Harris                        ",201,"0054","2010054","U.S. Rep 2","Bryan","D","N",560
"Harris                        ",201,"0055","2010055","U.S. Rep 18","Bartley","R","N",702
"Harris                        ",201,"0056","2010056","U.S. Rep 2","Bryan","D","N",337
"Harris                        ",201,"0057","2010057","U.S. Rep 18","Bartley","R","N",1088
"Harris                        ",201,"0058","2010058","U.S. Rep 2","Bryan","D","N",1033
"Harris                        ",201,"0059","2010059","U.S. Rep 18","Bartley","R","N",848
"Harris                        ",201,"0060","2010060","U.S. Rep 2","Bryan","D","N",1285
"Harris                        ",201,"0061","2010061","U.S. Rep 29","Garza","R","N",181
"Harris                        ",201,"0062","2010062","U.S. Rep 29","Garza","R","N",178
"Harris                        ",201,"0063","2010063","U.S. Rep 36","Ridley","G","N",76
"Harris                        ",201,"0064","2010064","U.S. Rep 29","Garza","R","N",163
"Harris                        ",201,"0065","2010065","U.S. Rep 29","Garza","R","N",141
"Harris                        ",201,"0066","2010066","U.S. Rep 29","Garza","R","N",78
"Harris                        ",201,"0067","2010067","U.S. Rep 29","Garza","R","N",237
"Harris                        ",201,"0068","2010068","U.S. Rep 9","Martin","R","N",37
"Harris                        ",201,"0069","2010069","U.S. Rep 29","Garza","R","N",69
"Harris                        ",201,"0070","2010070","U.S. Rep 2","Bryan","D","N",1063
"Harris                        ",201,"0071","2010071","U.S. Rep 2","Bryan","D","N",1559
"Harris                        ",201,"0072","2010072","U.S. Rep 29","Garza","R","N",211
"Harris                        ",201,"0073","2010073","U.S. Rep 18","Bartley","R","N",569
"Harris                        ",201,"0074","2010074","U.S. Rep 7","Cargas","D","N",622
"Harris                        ",201,"0075","2010075","U.S. Rep 18","Bartley","R","N",563
"Harris                        ",201,"0076","2010076","U.S. Rep 22","Gibson","D","N",689
"Harris                        ",201,"0077","2010077","U.S. Rep 29","Garza","R","N",1
"Harris                        ",201,"0078","2010078","U.S. Rep 29","Garza","R","N",184
"Harris                        ",201,"0079","2010079","U.S. Rep 29","Garza","R","N",203
"Harris                        ",201,"0080","2010080","U.S. Rep 29","Garza","R","N",276
"Harris                        ",201,"0081","2010081","U.S. Rep 29","Garza","R","N",221
"Harris                        ",201,"0082","2010082","U.S. Rep 2","Bryan","D","N",547
"Harris                        ",201,"0084","2010084","U.S. Rep 36","Ridley","G","N",93
"Harris                        ",201,"0085","2010085","U.S. Rep 18","Bartley","R","N",38
"Harris                        ",201,"0086","2010086","U.S. Rep 18","Bartley","R","N",1220
"Harris                        ",201,"0087","2010087","U.S. Rep 7","Cargas","D","N",807
"Harris                        ",201,"0088","2010088","U.S. Rep 36","Ridley","G","N",52
"Harris                        ",201,"0089","2010089","U.S. Rep 7","Cargas","D","N",349
"Harris                        ",201,"0090","2010090","U.S. Rep 36","Ridley","G","N",332
"Harris                        ",201,"0091","2010091","U.S. Rep 36","Ridley","G","N",206
"Harris                        ",201,"0092","2010092","U.S. Rep 36","Ridley","G","N",285
"Harris                        ",201,"0093","2010093","U.S. Rep 29","Garza","R","N",415
"Harris                        ",201,"0094","2010094","U.S. Rep 29","Garza","R","N",35
"Harris                        ",201,"0095","2010095","U.S. Rep 7","Cargas","D","N",861
"Harris                        ",201,"0096","2010096","U.S. Rep 29","Garza","R","N",137
"Harris                        ",201,"0097","2010097","U.S. Rep 36","Ridley","G","N",288
"Harris                        ",201,"0098","2010098","U.S. Rep 2","Bryan","D","N",251
"Harris                        ",201,"0099","2010099","U.S. Rep 36","Ridley","G","N",171
"Harris                        ",201,"0100","2010100","U.S. Rep 36","Ridley","G","N",155
"Harris                        ",201,"0101","2010101","U.S. Rep 18","Bartley","R","N",82
"Harris                        ",201,"0102","2010102","U.S. Rep 36","Ridley","G","N",156
"Harris                        ",201,"0103","2010103","U.S. Rep 36","Ridley","G","N",537
"Harris                        ",201,"0104","2010104","U.S. Rep 18","Bartley","R","N",32
"Harris                        ",201,"0105","2010105","U.S. Rep 29","Garza","R","N",240
"Harris                        ",201,"0106","2010106","U.S. Rep 18","Bartley","R","N",40
"Harris                        ",201,"0107","2010107","U.S. Rep 29","Garza","R","N",128
"Harris                        ",201,"0108","2010108","U.S. Rep 2","Bryan","D","N",820
"Harris                        ",201,"0109","2010109","U.S. Rep 18","Bartley","R","N",32
"Harris                        ",201,"0110","2010110","U.S. Rep 2","Bryan","D","N",798
"Harris                        ",201,"0111","2010111","U.S. Rep 10","McCaul","R","Y",2416
"Harris                        ",201,"0112","2010112","U.S. Rep 2","Bryan","D","N",593
"Harris                        ",201,"0113","2010113","U.S. Rep 2","Bryan","D","N",728
"Harris                        ",201,"0114","2010114","U.S. Rep 10","McCaul","R","Y",1986
"Harris                        ",201,"0115","2010115","U.S. Rep 18","Bartley","R","N",88
"Harris                        ",201,"0116","2010116","U.S. Rep 7","Cargas","D","N",596
"Harris                        ",201,"0117","2010117","U.S. Rep 2","Bryan","D","N",520
"Harris                        ",201,"0118","2010118","U.S. Rep 29","Garza","R","N",1078
"Harris                        ",201,"0119","2010119","U.S. Rep 10","McCaul","R","Y",2423
"Harris                        ",201,"0120","2010120","U.S. Rep 2","Bryan","D","N",845
"Harris                        ",201,"0121","2010121","U.S. Rep 10","McCaul","R","Y",347
"Harris                        ",201,"0122","2010122","U.S. Rep 18","Bartley","R","N",46
"Harris                        ",201,"0123","2010123","U.S. Rep 2","Bryan","D","N",679
"Harris                        ",201,"0124","2010124","U.S. Rep 10","McCaul","R","Y",3738
"Harris                        ",201,"0125","2010125","U.S. Rep 2","Bryan","D","N",647
"Harris                        ",201,"0126","2010126","U.S. Rep 10","McCaul","R","Y",2043
"Harris                        ",201,"0127","2010127","U.S. Rep 10","McCaul","R","Y",829
"Harris                        ",201,"0128","2010128","U.S. Rep 7","Cargas","D","N",623
"Harris                        ",201,"0129","2010129","U.S. Rep 7","Cargas","D","N",1375
"Harris                        ",201,"0130","2010130","U.S. Rep 7","Cargas","D","N",481
"Harris                        ",201,"0131","2010131","U.S. Rep 9","Martin","R","N",226
"Harris                        ",201,"0132","2010132","U.S. Rep 9","Martin","R","N",31
"Harris                        ",201,"0133","2010133","U.S. Rep 7","Cargas","D","N",909
"Harris                        ",201,"0134","2010134","U.S. Rep 29","Garza","R","N",328
"Harris                        ",201,"0135","2010135","U.S. Rep 7","Cargas","D","N",736
"Harris                        ",201,"0136","2010136","U.S. Rep 18","Bartley","R","N",77
"Harris                        ",201,"0138","2010138","U.S. Rep 18","Bartley","R","N",34
"Harris                        ",201,"0139","2010139","U.S. Rep 7","Cargas","D","N",1287
"Harris                        ",201,"0140","2010140","U.S. Rep 18","Bartley","R","N",314
"Harris                        ",201,"0141","2010141","U.S. Rep 36","Ridley","G","N",56
"Harris                        ",201,"0142","2010142","U.S. Rep 29","Garza","R","N",80
"Harris                        ",201,"0144","2010144","U.S. Rep 18","Bartley","R","N",12
"Harris                        ",201,"0145","2010145","U.S. Rep 18","Bartley","R","N",14
"Harris                        ",201,"0146","2010146","U.S. Rep 7","Cargas","D","N",828
"Harris                        ",201,"0147","2010147","U.S. Rep 18","Bartley","R","N",213
"Harris                        ",201,"0148","2010148","U.S. Rep 2","Bryan","D","N",998
"Harris                        ",201,"0149","2010149","U.S. Rep 10","McCaul","R","Y",1890
"Harris                        ",201,"0150","2010150","U.S. Rep 18","Bartley","R","N",32
"Harris                        ",201,"0151","2010151","U.S. Rep 18","Bartley","R","N",17
"Harris                        ",201,"0152","2010152","U.S. Rep 29","Garza","R","N",235
"Harris                        ",201,"0153","2010153","U.S. Rep 29","Garza","R","N",179
"Harris                        ",201,"0154","2010154","U.S. Rep 29","Garza","R","N",208
"Harris                        ",201,"0155","2010155","U.S. Rep 2","Bryan","D","N",921
"Harris                        ",201,"0156","2010156","U.S. Rep 18","Bartley","R","N",93
"Harris                        ",201,"0157","2010157","U.S. Rep 18","Bartley","R","N",61
"Harris                        ",201,"0158","2010158","U.S. Rep 9","Martin","R","N",28
"Harris                        ",201,"0159","2010159","U.S. Rep 18","Bartley","R","N",76
"Harris                        ",201,"0160","2010160","U.S. Rep 18","Bartley","R","N",12
"Harris                        ",201,"0161","2010161","U.S. Rep 18","Bartley","R","N",16
"Harris                        ",201,"0162","2010162","U.S. Rep 29","Garza","R","N",126
"Harris                        ",201,"0163","2010163","U.S. Rep 29","Garza","R","N",340
"Harris                        ",201,"0164","2010164","U.S. Rep 18","Bartley","R","N",22
"Harris                        ",201,"0165","2010165","U.S. Rep 2","Bryan","D","N",577
"Harris                        ",201,"0166","2010166","U.S. Rep 18","Bartley","R","N",280
"Harris                        ",201,"0167","2010167","U.S. Rep 18","Bartley","R","N",1
"Harris                        ",201,"0168","2010168","U.S. Rep 18","Bartley","R","N",6
"Harris                        ",201,"0169","2010169","U.S. Rep 18","Bartley","R","N",36
"Harris                        ",201,"0170","2010170","U.S. Rep 29","Garza","R","N",368
"Harris                        ",201,"0171","2010171","U.S. Rep 18","Bartley","R","N",44
"Harris                        ",201,"0172","2010172","U.S. Rep 29","Garza","R","N",75
"Harris                        ",201,"0173","2010173","U.S. Rep 10","McCaul","R","Y",2148
"Harris                        ",201,"0174","2010174","U.S. Rep 36","Ridley","G","N",353
"Harris                        ",201,"0175","2010175","U.S. Rep 7","Cargas","D","N",1002
"Harris                        ",201,"0176","2010176","U.S. Rep 7","Cargas","D","N",555
"Harris                        ",201,"0177","2010177","U.S. Rep 7","Cargas","D","N",550
"Harris                        ",201,"0178","2010178","U.S. Rep 7","Cargas","D","N",403
"Harris                        ",201,"0179","2010179","U.S. Rep 2","Bryan","D","N",445
"Harris                        ",201,"0180","2010180","U.S. Rep 18","Bartley","R","N",53
"Harris                        ",201,"0181","2010181","U.S. Rep 29","Garza","R","N",230
"Harris                        ",201,"0182","2010182","U.S. Rep 7","Cargas","D","N",1302
"Harris                        ",201,"0183","2010183","U.S. Rep 7","Cargas","D","N",700
"Harris                        ",201,"0184","2010184","U.S. Rep 29","Garza","R","N",108
"Harris                        ",201,"0185","2010185","U.S. Rep 18","Bartley","R","N",270
"Harris                        ",201,"0186","2010186","U.S. Rep 18","Bartley","R","N",27
"Harris                        ",201,"0187","2010187","U.S. Rep 29","Garza","R","N",22
"Harris                        ",201,"0188","2010188","U.S. Rep 29","Garza","R","N",211
"Harris                        ",201,"0189","2010189","U.S. Rep 18","Bartley","R","N",619
"Harris                        ",201,"0190","2010190","U.S. Rep 29","Garza","R","N",230
"Harris                        ",201,"0191","2010191","U.S. Rep 29","Garza","R","N",154
"Harris                        ",201,"0192","2010192","U.S. Rep 18","Bartley","R","N",56
"Harris                        ",201,"0193","2010193","U.S. Rep 18","Bartley","R","N",18
"Harris                        ",201,"0194","2010194","U.S. Rep 18","Bartley","R","N",428
"Harris                        ",201,"0195","2010195","U.S. Rep 18","Bartley","R","N",47
"Harris                        ",201,"0196","2010196","U.S. Rep 18","Bartley","R","N",12
"Harris                        ",201,"0197","2010197","U.S. Rep 18","Bartley","R","N",33
"Harris                        ",201,"0198","2010198","U.S. Rep 18","Bartley","R","N",8
"Harris                        ",201,"0199","2010199","U.S. Rep 2","Bryan","D","N",498
"Harris                        ",201,"0200","2010200","U.S. Rep 2","Bryan","D","N",1286
"Harris                        ",201,"0201","2010201","U.S. Rep 18","Bartley","R","N",7
"Harris                        ",201,"0202","2010202","U.S. Rep 18","Bartley","R","N",21
"Harris                        ",201,"0203","2010203","U.S. Rep 29","Garza","R","N",59
"Harris                        ",201,"0204","2010204","U.S. Rep 2","Bryan","D","N",979
"Harris                        ",201,"0205","2010205","U.S. Rep 18","Bartley","R","N",26
"Harris                        ",201,"0206","2010206","U.S. Rep 29","Garza","R","N",437
"Harris                        ",201,"0207","2010207","U.S. Rep 29","Garza","R","N",178
"Harris                        ",201,"0208","2010208","U.S. Rep 29","Garza","R","N",210
"Harris                        ",201,"0209","2010209","U.S. Rep 7","Cargas","D","N",0
"Harris                        ",201,"0210","2010210","U.S. Rep 18","Bartley","R","N",273
"Harris                        ",201,"0211","2010211","U.S. Rep 29","Garza","R","N",357
"Harris                        ",201,"0212","2010212","U.S. Rep 29","Garza","R","N",95
"Harris                        ",201,"0213","2010213","U.S. Rep 7","Cargas","D","N",537
"Harris                        ",201,"0214","2010214","U.S. Rep 7","Cargas","D","N",539
"Harris                        ",201,"0215","2010215","U.S. Rep 7","Cargas","D","N",709
"Harris                        ",201,"0216","2010216","U.S. Rep 9","Martin","R","N",49
"Harris                        ",201,"0217","2010217","U.S. Rep 7","Cargas","D","N",804
"Harris                        ",201,"0218","2010218","U.S. Rep 29","Garza","R","N",298
"Harris                        ",201,"0219","2010219","U.S. Rep 18","Bartley","R","N",153
"Harris                        ",201,"0220","2010220","U.S. Rep 36","Ridley","G","N",150
"Harris                        ",201,"0221","2010221","U.S. Rep 29","Garza","R","N",410
"Harris                        ",201,"0222","2010222","U.S. Rep 2","Bryan","D","N",963
"Harris                        ",201,"0223","2010223","U.S. Rep 9","Martin","R","N",555
"Harris                        ",201,"0224","2010224","U.S. Rep 2","Bryan","D","N",806
"Harris                        ",201,"0225","2010225","U.S. Rep 7","Cargas","D","N",1060
"Harris                        ",201,"0226","2010226","U.S. Rep 29","Garza","R","N",218
"Harris                        ",201,"0227","2010227","U.S. Rep 7","Cargas","D","N",390
"Harris                        ",201,"0228","2010228","U.S. Rep 18","Bartley","R","N",46
"Harris                        ",201,"0229","2010229","U.S. Rep 18","Bartley","R","N",95
"Harris                        ",201,"0230","2010230","U.S. Rep 18","Bartley","R","N",28
"Harris                        ",201,"0231","2010231","U.S. Rep 29","Garza","R","N",226
"Harris                        ",201,"0232","2010232","U.S. Rep 7","Cargas","D","N",611
"Harris                        ",201,"0233","2010233","U.S. Rep 7","Cargas","D","N",1665
"Harris                        ",201,"0234","2010234","U.S. Rep 7","Cargas","D","N",778
"Harris                        ",201,"0235","2010235","U.S. Rep 18","Bartley","R","N",29
"Harris                        ",201,"0236","2010236","U.S. Rep 18","Bartley","R","N",43
"Harris                        ",201,"0237","2010237","U.S. Rep 18","Bartley","R","N",17
"Harris                        ",201,"0238","2010238","U.S. Rep 18","Bartley","R","N",26
"Harris                        ",201,"0239","2010239","U.S. Rep 9","Martin","R","N",26
"Harris                        ",201,"0240","2010240","U.S. Rep 9","Martin","R","N",26
"Harris                        ",201,"0241","2010241","U.S. Rep 29","Garza","R","N",284
"Harris                        ",201,"0242","2010242","U.S. Rep 29","Garza","R","N",314
"Harris                        ",201,"0243","2010243","U.S. Rep 9","Martin","R","N",3
"Harris                        ",201,"0244","2010244","U.S. Rep 2","Bryan","D","N",892
"Harris                        ",201,"0246","2010246","U.S. Rep 2","Bryan","D","N",869
"Harris                        ",201,"0247","2010247","U.S. Rep 18","Bartley","R","N",21
"Harris                        ",201,"0248","2010248","U.S. Rep 36","Ridley","G","N",162
"Harris                        ",201,"0249","2010249","U.S. Rep 36","Ridley","G","N",186
"Harris                        ",201,"0250","2010250","U.S. Rep 36","Ridley","G","N",86
"Harris                        ",201,"0251","2010251","U.S. Rep 36","Ridley","G","N",235
"Harris                        ",201,"0252","2010252","U.S. Rep 18","Bartley","R","N",32
"Harris                        ",201,"0253","2010253","U.S. Rep 18","Bartley","R","N",30
"Harris                        ",201,"0254","2010254","U.S. Rep 29","Garza","R","N",120
"Harris                        ",201,"0255","2010255","U.S. Rep 7","Cargas","D","N",982
"Harris                        ",201,"0256","2010256","U.S. Rep 7","Cargas","D","N",1223
"Harris                        ",201,"0257","2010257","U.S. Rep 29","Garza","R","N",328
"Harris                        ",201,"0258","2010258","U.S. Rep 7","Cargas","D","N",665
"Harris                        ",201,"0259","2010259","U.S. Rep 18","Bartley","R","N",31
"Harris                        ",201,"0260","2010260","U.S. Rep 2","Bryan","D","N",339
"Harris                        ",201,"0261","2010261","U.S. Rep 29","Garza","R","N",239
"Harris                        ",201,"0262","2010262","U.S. Rep 2","Bryan","D","N",968
"Harris                        ",201,"0263","2010263","U.S. Rep 2","Bryan","D","N",673
"Harris                        ",201,"0264","2010264","U.S. Rep 18","Bartley","R","N",848
"Harris                        ",201,"0265","2010265","U.S. Rep 7","Cargas","D","N",693
"Harris                        ",201,"0266","2010266","U.S. Rep 29","Garza","R","N",332
"Harris                        ",201,"0267","2010267","U.S. Rep 29","Garza","R","N",224
"Harris                        ",201,"0268","2010268","U.S. Rep 7","Cargas","D","N",751
"Harris                        ",201,"0269","2010269","U.S. Rep 7","Cargas","D","N",369
"Harris                        ",201,"0270","2010270","U.S. Rep 18","Bartley","R","N",1246
"Harris                        ",201,"0271","2010271","U.S. Rep 9","Martin","R","N",26
"Harris                        ",201,"0272","2010272","U.S. Rep 7","Cargas","D","N",785
"Harris                        ",201,"0273","2010273","U.S. Rep 7","Cargas","D","N",378
"Harris                        ",201,"0274","2010274","U.S. Rep 2","Bryan","D","N",465
"Harris                        ",201,"0275","2010275","U.S. Rep 29","Garza","R","N",126
"Harris                        ",201,"0276","2010276","U.S. Rep 9","Martin","R","N",19
"Harris                        ",201,"0277","2010277","U.S. Rep 29","Garza","R","N",264
"Harris                        ",201,"0278","2010278","U.S. Rep 29","Garza","R","N",543
"Harris                        ",201,"0279","2010279","U.S. Rep 29","Garza","R","N",548
"Harris                        ",201,"0280","2010280","U.S. Rep 29","Garza","R","N",184
"Harris                        ",201,"0281","2010281","U.S. Rep 7","Cargas","D","N",899
"Harris                        ",201,"0282","2010282","U.S. Rep 7","Cargas","D","N",559
"Harris                        ",201,"0284","2010284","U.S. Rep 9","Martin","R","N",658
"Harris                        ",201,"0285","2010285","U.S. Rep 9","Martin","R","N",102
"Harris                        ",201,"0286","2010286","U.S. Rep 9","Martin","R","N",161
"Harris                        ",201,"0287","2010287","U.S. Rep 7","Cargas","D","N",622
"Harris                        ",201,"0288","2010288","U.S. Rep 9","Martin","R","N",23
"Harris                        ",201,"0289","2010289","U.S. Rep 29","Garza","R","N",266
"Harris                        ",201,"0290","2010290","U.S. Rep 36","Ridley","G","N",104
"Harris                        ",201,"0291","2010291","U.S. Rep 9","Martin","R","N",326
"Harris                        ",201,"0292","2010292","U.S. Rep 9","Martin","R","N",75
"Harris                        ",201,"0293","2010293","U.S. Rep 9","Martin","R","N",463
"Harris                        ",201,"0294","2010294","U.S. Rep 9","Martin","R","N",9
"Harris                        ",201,"0295","2010295","U.S. Rep 9","Martin","R","N",8
"Harris                        ",201,"0296","2010296","U.S. Rep 9","Martin","R","N",507
"Harris                        ",201,"0297","2010297","U.S. Rep 9","Martin","R","N",351
"Harris                        ",201,"0298","2010298","U.S. Rep 7","Cargas","D","N",693
"Harris                        ",201,"0299","2010299","U.S. Rep 2","Bryan","D","N",433
"Harris                        ",201,"0300","2010300","U.S. Rep 10","McCaul","R","Y",3055
"Harris                        ",201,"0301","2010301","U.S. Rep 29","Garza","R","N",322
